coder1,coder2,coder3,screen_name_tweets,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
0,0,0,kak_off,มอมแมม,สงบหรอ ถัมจีงงง #รัฐบาลเตรียมพร้อม #จุฬาซอย10https://twitter.com/Kunpratoom/status/1228159656868007938 …,2020-02-14 4:50:49,119,45,519,BanGKoK..,64,332199564,2011-07-09 04:35:00,3154 days 19:25:00.000000000,3154
0,0,0,muminscin,มูมิน มีแต่จ้านจ้าน 🐰 🐰 🎇 ✨ 🎆,#รัฐบาลเตรียมพร้อม เตรียมพร้อมจากไปน่ะสิ ยินดีด้วยพี่น้องชาวไทย,2020-02-14 0:40:40,920,610,129864,,10570,2494409497,2014-05-14 10:33:00,2114 days 13:27:00.000000000,2114
0,0,0,Omei3,Omei,ด่วนๆๆๆ เกิดเหตุกราดยิงอีกแล้ว #กราดยิงจุฬาซอย10สามย่าน #รัฐบาลเตรียมพร้อม,2020-02-14 2:53:18,95,50,661,Bangkok Thailand,702,475973878,2012-01-27 08:49:00,2952 days 15:11:00.000000000,2952
0,0,0,alohatane32,AlohaTane,"สมัครงานแอดไลน์ @alohatane32 (มี@)
#ValentinesDay2020 #GHBWithLovexMewGulf #รัฐบาลเตรียมพร้อม #singtohvd2020 #LovelyPerth #HappyBamlentine #ยิงกลางกรุง #FromDanityTHToDaniel #SkyMyValentinehttps://twitter.com/TopTrendThai/status/1228168230696448001 …",2020-02-14 4:25:14,32,32,665,"กรุงเทพมหานคร, ประเทศไทย",564,73124467,2009-09-10 07:10:00,3821 days 16:50:00.000000000,3821
0,0,0,Ddd54172325,Ddd,"ไม่ต้องคิดเรื่องที่ทำคุณให้กับประเทศหรอก ไม่มีอยู่แล้ว แต่ถามหน่อยเถอะเรื่องเดียวเลย ผ่านการอบรมสั่งสอนกริยามารยาทมายังไง? หรือเขาอบรมสั่งสอนมาแล้ว แต่ไม่ซึมเข้าสันดาน ถามจริงๆเลยจากใจ สงสารนะที่กริยามารยาทต่ำแบบนี้ อยากสอนนะแต่ขนาดนี้คงไม่ทันแล้ว
#รัฐบาลเตรียมพร้อม",2020-02-14 5:50:35,97,2,1607,,161,1109309657649020928,2019-03-22 21:23:00,341 days 02:37:00.000000000,341
0,0,0,todayis_wr,todayis_ 💙,ไม่ได้อายที่เกิดเป็นคนไทย แต่อายที่มีผู้นำโง่ๆแบบนี้ #รัฐบาลเตรียมพร้อม,2020-02-14 4:15:14,116,25,1981,,858,1150753315388399616,2019-07-15 06:05:00,226 days 17:55:00.000000000,226
0,0,0,mintzbagshop,ร้านคุณมิ้น  🏆 🙋🏼‍♀️ 🥇SALE 85% お福,".
   Converse ลด 60% พร้อมส่งค่า 
#ValentinesDay2020 #จุฬาซอย10 #GalaxyA51TH #GHBWithLovexMewGulf #รัฐบาลเตรียมพร้อม https://twitter.com/mintzbagshop/status/1228167474371158016 …",2020-02-14 4:41:22,130,25761,6036,line: @mtd1572K (มี@ ด้วยค้า),974,967761227614072832,2018-02-25 06:00:00,731 days 18:00:00.000000000,731
0,0,0,SeaNoopy,Sea P.,#รัฐบาลเตรียมพร้อม พร้อมถอยเรือดำน้ำเพิ่ม เอาไว้ปลูกสะระแหน่,2020-02-13 16:16:32,1463,594,108888,"Chicago, IL",720,30243874,2009-04-10 08:55:00,3974 days 15:05:00.000000000,3974
0,0,0,zerorings,Kittipong,เคยคิดว่าต่อให้ผู้นำในกองทัพเป็นแบบนี้พวกชั้นผู้น้อยก็คงไม่ขนาดนั้นมั้ง ที่ไหนได้เลือกมาทำหน้าที่ IO ก็ดันส่งพวกฉลาดน้อยเหมือนผู้นำไม่ทันเทคโนโลยีลงมาอีก #รัฐบาลเตรียมพร้อม,2020-02-14 1:50:07,420,45,3319,"Bang Na, Bangkok",1560,229682039,2010-12-22 17:52:00,3353 days 06:08:00.000000000,3353
0,0,0,TueyZecond,สวยกว่านี้ก็พี่ในวันรุ่งขึ้น ft. น้องวาฬออร์กา,"นายกรัฐมนตรีของประเทศไทย มีมาตรการป้องกันเหตุการณ์กราดยิงด้วยการ... สักการะย่าโม #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวย
",2020-02-19 6:02:52,191,783,10191,"Bangkok, Thailand",748,253488216,2011-02-17 02:26:00,3296 days 21:34:00.000000000,3296
0,0,0,swaggermmrr,Male and i,ไอ้เนื้อข้างไข่ #รัฐบาลเตรียมพร้อม,2020-02-13 17:28:31,44,3,2433,,6413,1091686047237324800,2019-02-02 05:13:00,389 days 18:47:00.000000000,389
0,0,0,ku_man_baaa,ชนีน้อยของมินกยู #Fear #OdeToYouInBKK,เคยสงสัยว่าคน ๆ นึงสามารถหน้าด้านได้มากที่สุดแค่ไหน สำหรับรัฐบาลนี้คือหาที่สิ้นสุดไม่ได้ อิด๊อกกกกกกกกก  #รัฐบาลเตรียมพร้อม,2020-02-14 1:22:18,619,46,56542,,7046,828891633600983040,2017-02-07 01:02:00,1114 days 22:58:00.000000000,1114
0,0,0,pooya_yapoo,เรายังอยู่ตรงนี้ใช่ไหม,เตรียมตัวตายฉิบหาย #รัฐบาลเตรียมพร้อม,2020-02-14 1:27:38,133,4,1649,,26,809961082416549888,2016-12-16 19:19:00,1167 days 04:41:00.000000000,1167
0,0,0,ic63ZXObesA6dci,ลินนะ,"ตร.บุกบ้าน จับหนุ่มโพสต์ป่วน!! 

#รัฐบาลเตรียมพร้อม
#พักก่อน
#ข่าว #ข่าววันนี้
#ข่าวจริง #ข่าว3มิติ
#ข่าววันใหม่…https://us-central1-thaishare-prod.cloudfunctions.net/app/ECY8eQGUSspPsRXCSeJy?u=EtHkeeP5RFNiHxx9vdOWl28eSlC2 …",2020-02-13 20:39:03,4,5,83,,91,1174874412681576448,2019-09-19 19:34:00,160 days 04:26:00.000000000,160
0,0,0,boeingbebosad_,𝙗𝙚𝙗𝙤𝙨𝙖𝙙​_ × น้องจาค็อป​ 🦈,เตรียมพร้อมทำงานเพื่อประชาชน​หรอ​ หึ​ ไม่​ เตรียมพร้อมว่าพรุ่งนี้พวกกูจะหาอะไรมาเล่นงานอนาคตใหม่ดีว้า​ #รัฐบาลเตรียมพร้อม,2020-02-13 23:50:05,181,205,20969,Korea,5308,1086831337695109120,2019-01-19 19:42:00,403 days 04:18:00.000000000,403
0,0,0,bennjaaaxx,ผัดกะเพราหมูกรอบ,#รัฐบาลเตรียมพร้อม โดนกูด่าเนี่ยแหละ,2020-02-13 17:53:28,402,191,79609,ประเทศไทย,7741,3097840592,2015-03-19 05:22:00,1805 days 18:38:00.000000000,1805
0,0,0,ingfarzero,อสัญแดหวา ​ 🔽,หน่วยอรินทราชนี้ต้องเตรียมตัว 24 ชม.เลย ช่วงนี้งานชุมมาก ตอนนี้เริ่มหวั่นๆ กับการไปในที่คนเยอะๆแล้ว เครื่องจักรตัวสุดท้ายของประเทศคือท่องเที่ยวกำลังจะดับ ส่วนเครื่องจักรของคนจนอย่างเกษตรก็ดับพร้อมภัยแล้งที่กำลังรุนแรงขึ้น  #รัฐบาลเตรียมพร้อม #จุฬาซอย10https://twitter.com/YYakultt/status/1228164376001052672 …,2020-02-14 4:07:13,37,56,897,,86,224940993,2010-12-09 23:33:00,3366 days 00:27:00.000000000,3366
0,0,0,awayforqqqqq,Fuckdictator,ก็งงตรรกะคนเชียร์ฝ่ายรัฐบาลนะทั้งโกงทั้งโง่ทั้งงง หลักฐานคือชัดขนาดนั้น ทำงานกากๆ บริหารงานกากๆ เหมือนเล่นขายของ ก็ยังมีคนโง่เชียร์กันระงมเหมือนแมงตอมขี้ ถ้าจะเกลียดอะไรหรือชอบอะไรช่วยแหกตาดูชาติดูโลกบ้างว่าเขาไปถึงไหนแล้ว ทำไมไม่อยากให้ประเทศพัฒนาบ้างวะ งงใจ #รัฐบาลเตรียมพร้อม,2020-02-13 17:10:42,181,22,3950,,2740,553566279,2012-04-14 05:14:00,2874 days 18:46:00.000000000,2874
0,0,0,LGinlove,ลูกเกด • 巴玉嵐,ความดักดานที่ #รัฐบาลเตรียมพร้อม,2020-02-14 2:28:58,629,4336,279490,,48534,624680123,2012-07-02 06:49:00,2795 days 17:11:00.000000000,2795
0,0,0,pppp_bk_,อุอุตุกติกดุ๊กดิ๊ก,พร้อมมากกก พร้อมให้ปชช.ดูแลตัวเองนะ #รัฐบาลเตรียมพร้อม https://twitter.com/hengsuaycountry/status/1227984276144058368 …,2020-02-14 3:27:46,102,5,15836,,18401,945342271179825152,2017-12-25 09:15:00,793 days 14:45:00.000000000,793
0,0,0,sbootthai,A-n-g-l-e,ผนงรจตกม #รัฐบาลเตรียมพร้อม,2020-02-13 20:34:08,402,37,2200,Thailand,4564,60543312,2009-07-27 02:08:00,3866 days 21:52:00.000000000,3866
0,0,0,MissblovePalit,missb ♏️ 🍀ได้มีวันเวลาดีดีย์เพราะมีเป๊ก 🦋,ทำแต่เรื่องปัญญาอ่อนไปวันๆ #รัฐบาลเตรียมพร้อม pic.twitter.com/uvAihAcivh,2020-02-14 1:53:21,552,910,236111,"กรุงเทพมหานคร, ประเทศไทย",38801,894952275642204160,2017-08-08 09:03:00,932 days 14:57:00.000000000,932
0,0,0,NANATM5,NANA,กาลเทศะ คือ สิ่งสำคัญที่กลุ่มผู้มีอำนาจสมัยนี้ไม่มี #รัฐบาลเตรียมพร้อม,2020-02-15 5:59:49,45,1,125,,32,1142720969242320896,2019-06-23 02:08:00,248 days 21:52:00.000000000,248
1,1,1,Pee78092209,rich,ความสำเร็จนำมาซึ่งความสามัคคีของ จนท.ทุกท่าน เยี่ยมยอดครับ #รัฐบาลเตรียมพร้อม,2020-02-18 3:25:06,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,oohsehuneee,คุนนายโอ ft.อยากได้คอนดอทอินบีเคเค,เห้อ เพิ่งจะเตรียมหรอ กุพร้อมนานละเนี่ย 6 ปีแล้วจ้าาาาาาาาาาาาา #รัฐบาลเตรียมพร้อม,2020-02-14 3:43:40,402,35,13711,,3875,1001719999780634624,2018-05-30 00:00:00,638 days 00:00:00.000000000,638
0,0,0,Nik38509552,@Nik,งานนี้มีสละโสด “ฐิสา วริฏฐิสา” เปิดตัวแฟนหนุ่มต้อนรับวาเลนไทน์ #ป๋อตี้จ้านเกอ #รัฐบาลเตรียมพร้อม #โป๊ปเบลล่า #ใจสลาย #พักก่อน #bambam1a #ทูวิชหวานน้ําตาลจืดไปเลยอ่ะ #พรรคกล้า #โป๊ปเบลล่า #กล้วยอบเนยโรยเกลือชาเลนจ์ #ป๋อตี้จ้านเกอ #ใจสลาย #โป๊ปเบลล่าhttp://www.starnews2day.com/news103273.html?d=14022020&f=83565 …,2020-02-14 5:18:28,8,8,249,,160,1186661111845621760,2019-10-22 08:10:00,127 days 15:50:00.000000000,127
0,0,0,Py1702,pyx- 🍼 🐱,เห็นพร้อมมา6ปีเเล้วมึงจะพร้อมไรอีกเเค่นี้ยังชิบหายไม่พอเหรอ  #รัฐบาลเตรียมพร้อม,2020-02-13 18:50:08,1044,127,35509,,5888,3221457074,2015-05-20 07:00:00,1743 days 17:00:00.000000000,1743
0,0,0,misterporch69,เป็นคนตลก,เป็นรัฐบาลที่ขยันปอบใจตัวเองมากกก อิสันขวาน!!! #รัฐบาลเฮ็งซวย #รัฐบาลเตรียมพร้อม https://twitter.com/nmgfounder/status/1229922385450528768 …,2020-02-19 10:43:49,906,264,9222,"กรุงเทพมหานคร, ประเทศไทย",6482,824671252547670016,2017-01-26 09:32:00,1126 days 14:28:00.000000000,1126
1,1,1,Pee78092209,rich,ทำประโยชน์ให้ประเทศ ควรอยู่ต่อครับ อย่าเอาความคิดของคนอื่นมาขัดขวางการทำงาน #รัฐบาลเตรียมพร้อม,2020-02-19 2:49:59,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,nongruleteerak1,รูลของหม่ามี๊,เศรษฐกิจไม่ดีจริงแม่เราไม่เคยบ่นว่าเศรษฐกิจแย่เมื่อวานก็มาบ่นยอมรับว่าตกใจมากแม่บอกว่าขายไม่ได้เลยได้มาแค่พันกว่าแย่มาก #รัฐบาลเตรียมพร้อม https://twitter.com/missing199/status/1227999598465015809 …,2020-02-13 23:13:13,42,9,1244,"Stockholm, Sweden",52,1089823873963446272,2019-01-28 01:53:00,394 days 22:07:00.000000000,394
0,0,0,Cholectu,Chol Bunnag,ใช่ครับ ดูเจ้าหน้าที่รัฐมีความตั้งใจในการทำมาก ทำอะไรนะ?! อ้อ บิดกฎหมายเลือกตั้ง เอื้อประโยชน์ให้พวกพ้อง ปัดความรับผิดชอบน่ะเหรอ 5555 ใช่ๆๆ #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวยhttps://twitter.com/daodin_commoner/status/1228140410368716800 …,2020-02-14 2:18:34,450,577,8676,,10694,134197602,2010-04-17 11:31:00,3602 days 12:29:00.000000000,3602
0,0,0,RBookgoon,Ravee Bookgoon,"#รัฐบาลเตรียมพร้อม  ถามวัวตอบควาย เมื่อไหร่จะเลิกคะ ถัมจิง
อยากเจอคนจริงใจ พร้อมอย่างแรกที่อยากได้คือ ตอบแบบจริงใจ 
พูดไปก็เท่านั้น",2020-02-13 17:45:47,107,53,8704,,15864,1095202032082800640,2019-02-11 22:04:00,380 days 01:56:00.000000000,380
0,0,0,Jeongbyul_,Jeongbyul ทาสรักยูจองยอน,เตรียมพร้อมอะยัยเหย๋อออออ #รัฐบาลเตรียมพร้อม https://twitter.com/arcmokeyys/status/1222518330042601473 …,2020-02-14 0:34:48,402,598,51867,ประเทศไทย,4398,2885260338,2014-10-31 08:06:00,1944 days 15:54:00.000000000,1944
0,0,0,GrahAnimation,Kritsana Assadong,คุณวิโรจน์ พรรค #อนาคตใหม่ ชี้เป้า มันก็เลยกลายเป็นชะนี้แล ปจบ. มีทุกอย่าง ตั้งแต่มุกเสี่ยว บ่นด่า ยันสูตรทำไข่เจียวทรงเครื่อง #รัฐบาลเตรียมพร้อม,2020-02-13 19:25:03,1888,145,2920,Thailand,10527,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
0,0,0,CottageNongnoo7,Liberty Girl,"มันน่าจะมีวิธีMove onที่ดี สร้างสรรค์และสร้างพลังกว่านี้ไม่ การจัดคอนเสิร์ชดูมันไม่โอเคกับผู้คนและครอบครัวผู้สูญเสีย
#ยิงกราดโคราช #รัฐบาลเตรียมพร้อม #รัฐบาลเฮ็งซวย #RIPPrayuth #ปฏิรูปกองทัพ #ไม่ถอยไม่ทนpic.twitter.com/O9Ty41r4lN",2020-02-15 3:51:35,136,54,2763,,195,880680765796888576,2017-06-29 23:53:00,972 days 00:07:00.000000000,972
0,0,0,i_am_patty_PT,IPattyJS38,กูเมื่อได้ยินว่า #รัฐบาลเตรียมพร้อม pic.twitter.com/8AloEFAw92,2020-02-13 19:26:16,466,28,11061,,13484,703593660533723136,2016-02-27 06:52:00,1460 days 17:08:00.000000000,1460
0,0,0,Flksjh7012,พี่ลูกแมว 🐱 พี่ยีราฟ 🦒 และพี่กวิ้น 🐧,"พร้อมเหี้ยต่อไปหรอ
เลิกเหอะมึงง รำคาญญญ!!!
#รัฐบาลเตรียมพร้อม",2020-02-14 15:31:02,136,347,37111,,6285,1142018575,2013-02-02 01:41:00,2580 days 22:19:00.000000000,2580
0,0,0,bam_kichi,Bamkichii,"ด่าอะไรฝ่ายตรงข้ามไว้ เข้าตัวเองหมด
#รัฐบาลเตรียมพร้อม",2020-02-14 2:01:24,154,14,2408,,70,1190533665123516416,2019-11-02 00:39:00,116 days 23:21:00.000000000,116
0,0,0,Lucky64572567,Lucky,"ไอบ้า ฟังไม่รู้เรื่อง คนพูดเยอะและเสีย
เวลาไร้สาระคือลุงนั่นแหล่ะ #รัฐบาลเตรียมพร้อม #ปฏิรูปกองทัพ #อนาคตใหม่https://twitter.com/wNh1qrimDiSkTFW/status/1228256069341700097 …",2020-02-14 10:20:01,475,1395,77900,,55570,1129680824847048704,2019-05-18 02:31:00,284 days 21:29:00.000000000,284
0,0,0,i5junk,ไอ้ห่า,ประเทศไม่มั่นคง ประชาชนก็คุ้มคลั่ง #รัฐบาลเตรียมพร้อม #รัฐบาลเฮ็งซวย #รัฐบาลโป๊ะแตก #กราดยิงจุฬา #กราดยิงกลางกรุง #กราดยิงสามย่าน #กราดยิงโคราชhttps://twitter.com/KhaosodOnline/status/1228205326714851328 …,2020-02-14 6:37:25,179,15,2157,,3664,878167525086736384,2017-06-23 01:27:00,978 days 22:33:00.000000000,978
0,0,0,jantanya,no.1 sleeper,รำคาญ #รัฐบาลเตรียมพร้อม มากี่ชาติและ ไม่เห็นประเทศจะพัฒนาไปไหน มีแต่ถอยหลัง รำคาญญญญญญญญญญญญ,2020-02-13 17:47:41,55,14,139,,786,79692049,2009-10-04 02:07:00,3797 days 21:53:00.000000000,3797
0,0,0,peach_yellow, 🏟 𝒓𝒂𝒊𝒏𝑩𝒐𝒘 —–♡,พร้อมเหี้ยไร #รัฐบาลเตรียมพร้อม,2020-02-14 4:58:48,239,261,10754,,2245,1162690266370723840,2019-08-17 04:39:00,193 days 19:21:00.000000000,193
0,0,0,glittersinister,นิรนาม,#รัฐบาลเตรียมพร้อม อย่างเดียวที่กูจะดีใจ คือรัฐบาลเตรียมพร้อมลงจากตำแหน่งอ่ะ,2020-02-14 2:36:41,656,1060,8008,"Jerusalem, Israel",4303,4880393331,2016-02-05 22:53:00,1482 days 01:07:00.000000000,1482
0,0,0,YP69GB9vKHFa0rM,สิริษา นิธิศกรวิชญ์,ข้าวส่งออกไม่ดี เศรษฐกิจแย่ โรงงานปิด ธุรกิจยิบย่อย เริ่มเจ๊ง #รัฐบาลเตรียมพร้อม pic.twitter.com/HfZfM2JuwM,2020-02-14 1:38:24,18,46,379,,21973,1167290702226542592,2019-08-29 21:19:00,181 days 02:41:00.000000000,181
1,1,1,Pee78092209,rich,"ครูไม่ควรนำความโศกเศร้ามาล้อเล่น เลยครับ 
#รัฐบาลเตรียมพร้อม",2020-02-13 2:33:20,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,Jstiink,#บั้มTimeless เลือกการ์ด 700,ทุกพรรคการเมืองถ้าทำผิดต้องได้รับการตรวจสอบ ไม่ใช่เฉพาะพรรคฝ่ายค้านหรือฝ่ายที่ไม่เห็นด้วย ขอความโปร่งใสในการบริหารงานทุกภาคส่วน !! #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวย #คัดค้านยุบพรรคอนาคตใหม่ ร่วมลงชื่อสนับสนุน http://chng.it/8SGvyxbL  via @ChangeThailand,2020-02-15 11:30:07,413,344,49593,"Thai , BKK",5112,131924121,2010-04-11 12:25:00,3608 days 11:35:00.000000000,3608
1,0,0,SeaNoopy,Sea P.,ไม่รู้IOจะกู้ชีพรัฐบาล หรือกระทืบรัฐบาลให้จมดิน ที่ผ่านมาเหมือนจะแย่มากกว่านะ มาหยาบๆคายๆคนคงจะชอบหรอก 555555 #รัฐบาลเตรียมพร้อม,2020-02-14 1:18:27,1463,594,108888,"Chicago, IL",720,30243874,2009-04-10 08:55:00,3974 days 15:05:00.000000000,3974
0,0,0,NielELLE,¶ แบค ¶•°™^^,"ปวดใจกับรัฐบาลนี้
#รัฐบาลเตรียมพร้อม",2020-02-14 2:51:35,883,96,10701,,3046,2909307589,2014-11-24 09:16:00,1920 days 14:44:00.000000000,1920
0,0,0,RBookgoon,Ravee Bookgoon,"อันนี้ต้องคริส.... คิสเยอะๆ 
ตั้งแต่ 5ทุ่ม เมื่อวาน จน ตอนนี้ 13.34  น. 
ประชาชนยังช่วยปั่น#ไม่เลิก เลยอ่ะ
รู้สึกเป็นเกีรยติที่ได้ช่วยปั่น #รัฐบาลเตรียมพร้อม  https://twitter.com/Betsuni9/status/1228197281762963456 …",2020-02-14 6:34:25,107,53,8704,,15864,1095202032082800640,2019-02-11 22:04:00,380 days 01:56:00.000000000,380
0,0,0,Jedi_or_Sith,เป็นซิธหรือเจไดดี?,#รัฐบาลเตรียมพร้อม พร้อมยุบสภาและลาออกหรอ? ดีๆ ถ้าบริหารไม่ไหวก็อย่าฝืนทำเป็นไหว เห็นล้มมาเยอะแล้วพวกไม่ไหวแต่ดื้อว่าตัวเองไหวเนี่ย,2020-02-13 22:55:05,39,18,9394,ดาวทาทูอิน,4346,1544044236,2013-06-24 13:35:00,2438 days 10:25:00.000000000,2438
0,0,0,Democracyllove,Flowers,ทหารอาชีพ กับทหารรับใช้ #ปฎิรูปกองทัพ #รัฐบาลเตรียมพร้อม https://twitter.com/NutSakuldee/status/1228392330694184961 …,2020-02-14 23:25:23,233,76,6252,,15171,1135002486144524288,2019-06-01 18:57:00,270 days 05:03:00.000000000,270
1,1,1,Pee78092209,rich,การหยามกันคงไม่งามนักหรอก แต่มันก็เป็นวิธีกระตุกความคิด ของพวกยกตนเป็นคนดี เห็นแต่ตัวเองดี คนอื่นเลวหมด คงใช้วิธีอื่นไม่ได้ นอกจากหยามให้อาย พวกเกรียนเอย  #รัฐบาลเตรียมพร้อม,2020-02-18 21:38:50,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,Pimz_Twit,Pimz,"สุดจ้าา 

#ใจสลาย
#รัฐบาลเตรียมพร้อม
#สุขสันต์วันโสด
#saveG
#iPhone
http://www.topicza.com/news103255.html?d=14022020&f=89624 …",2020-02-14 0:04:22,332,12,54,ประเทศไทย,3567,939450131253829632,2017-12-09 03:02:00,809 days 20:58:00.000000000,809
0,0,0,Nikixosss, 🔇,"3 จังหวัดชายแดนใต้ เจอแบบนี้ทุกวันจนชิน 3จังหวัดชายแดนใต้ก็คือประเทศไทยเหมือนกัน ทำไมไม่เห็นแก้ไขอะไรได้เลย?
 #จุฬาซอย10 #กราดยิงที่โคราช #3จังหวัดชายแดนใต้ #รัฐบาลเตรียมพร้อม",2020-02-14 4:35:00,5,48,7422,"Narathiwat, Thailand",5786,1048876194026872832,2018-10-07 03:02:00,507 days 20:58:00.000000000,507
0,0,0,pae_phetnarin,Pae Phetnarin,"ปลาหยุดโง่
#รัฐบาลเตรียมพร้อม",2020-02-13 22:05:40,12,2,136,Thailand,231,785209810790653952,2016-10-09 13:06:00,1235 days 10:54:00.000000000,1235
0,0,0,DespairingBits,Pixelated -- ピサコ,ช่วยๆกันครับ​ #รัฐบาลเตรียมพร้อม https://twitter.com/wirojlak/status/1227977288827863040 …,2020-02-16 8:52:24,30,2,94,Thailand,108,1132118130753277952,2019-05-24 19:56:00,278 days 04:04:00.000000000,278
0,0,0,Pppp26782772,Pppp,นี่ชอบเล่นเกมแนว mmo ชอบเล่นเมจ แต่คือชีวิตจริงก็ใช้เวทมนตร์เสกลูกไฟ เสกบอลน้ำออกมาโจมตีใส่คนอื่นไม่ได้ปะ? ก่อนเข้าอภิปรายเตรียมบรรจุสมองใส่กระโหลกบ้างก็ดีนะ จะได้คิดวิเคราะห์เยอะๆๆๆๆๆๆๆๆๆๆๆหน่อย  #รัฐบาลเตรียมพร้อม https://twitter.com/mrw_poy/status/1228105176097030144 …,2020-02-14 2:26:45,24,5,427,,552,1152977556510932992,2019-07-21 09:24:00,220 days 14:36:00.000000000,220
0,0,0,hippot3,ไม่อยากเรียกแห้วว่าสมหวัง,นิยามของคำว่า แก่เพราะเคี้ยวข้าวมานาน เเต่วุฒิภาวะตั่งต่างนั้น ตามคลิปอะ กูไม่ตกใจนะก็เซลล์สมองเเค่84000ไง #รัฐบาลเตรียมพร้อม https://twitter.com/NoLungNoKaLa/status/1228061991970885632 …,2020-02-14 3:56:14,232,11,8999,Thailand,25109,1044771047604514816,2018-09-25 19:10:00,519 days 04:50:00.000000000,519
0,0,0,SeaNoopy,Sea P.,ถ้าได้เงินแล้วขอบคุณพวกชั้นด้วยนะ คนไทยช่วยกันๆ #รัฐบาลเตรียมพร้อม,2020-02-13 15:58:04,1463,594,108888,"Chicago, IL",720,30243874,2009-04-10 08:55:00,3974 days 15:05:00.000000000,3974
0,0,0,n26042099, 🔥ส่งต่อของถูก มือ1 และมือ2 🔥,"สินค้าพร้อมส่งจ้า
ด้ายแดง เล่ม1-2เล่มจบ มือ1 ในซีล
ราคา 620 รวมส่ง
*ใครสนใจเล่มมินิ หรือเล่มสเปเชียลด้วย เดมมาสอบถามได้น้า ขายแยกได้จ้า
เช็ครีวิวร้านในไบโอจ้า
#ValentinesDay2020 #ใจสลาย #รัฐบาลเตรียมพร้อม #HAPPYJAEHYUNDAY #หลงรักนักยูธูป #เป๊กผลิตโชค #วาเลนไทน์ #Valentineday",2020-02-14 3:30:27,291,421,5654,ตรวจสอบสถานะที่นี้ฮับ 👇,761,967690446410432512,2018-02-25 01:19:00,731 days 22:41:00.000000000,731
1,1,1,Pee78092209,rich,ให้เรียนรู้ประวัติศาสตร์ และความเป็นมา อย่าคิดเป็นอย่างอื่น #รัฐบาลเตรียมพร้อม,2020-02-17 2:26:12,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,subhpakit,Subhpakiti,"วันๆเอาแต่ฟิตร่างกาย ทดสอบสมรรถภาพ
แต่ไม่เคยเห็นเอาไปใช้ห่าอะไร
เออลืมไปเคยเอาไปวิ่งไล่ยิ่งม็อบ
#รัฐบาลเตรียมพร้อม https://twitter.com/WassanaNanuam/status/1227431066996109312 …",2020-02-13 18:41:03,104,6,182,Thailand,446,1105812163032080384,2019-03-13 05:45:00,350 days 18:15:00.000000000,350
0,0,0,Oum_im29,raindrop  🇹🇭 🇯🇵,"ไม่ต้องเรียนก็ได้นะเพราะให้ล่ามแปลน่าจะดีกว่า
แต่ที่ต้องเรียนแบบเร่งด่วนคือมารยาทและพัฒนา EQ, IQ, MQ 
#รัฐบาลเตรียมพร้อม https://twitter.com/PRodleang/status/1228111203462811648 …",2020-02-14 1:53:48,369,469,141583,Japan,6147,875730165292126208,2017-06-16 08:01:00,985 days 15:59:00.000000000,985
0,0,0,rtnp_pntr,𝒓𝒕𝒏𝒑. 宮脇咲良 🌸,โธ่อีควาย #รัฐบาลเตรียมพร้อม,2020-02-13 17:27:41,70,21,9904,宮脇咲良 ❤️,1525,784060440850509824,2016-10-06 08:59:00,1238 days 15:01:00.000000000,1238
0,0,0,eerDwB18j6Jl8hE,_คุณหนูหวัง_,ไม่รู้ใครเป็นคนคิด # แต่เชื่อเถอะว่าไม่มีกระแสบวกไปถึงมึงหลอกจ้ะ  #รัฐบาลเตรียมพร้อม,2020-02-13 18:26:02,2,19,367,,49,1221056285782597632,2020-01-25 05:05:00,32 days 18:55:00.000000000,32
0,0,0,RBookgoon,Ravee Bookgoon,"IO ที่เข้ามาทำงานพรุ่งนี้ หน้าที่คุณก็แค่
หาทวิตดีๆใน #รัฐบาลเตรียมพร้อม แล้วรีทวิต อย่ากดนะ ให้รีทวิตเท่านั้น เชื่อว่าพรุ่งนี้9โมง #รัฐบาลเตรียมพร้อม ต้องขึ้นเทรนด์โลก",2020-02-13 18:02:34,107,53,8704,,15864,1095202032082800640,2019-02-11 22:04:00,380 days 01:56:00.000000000,380
0,0,0,atd721,atd72,ทุกอาชีพเค้าก็ทำคุณให้กับประเทศได้ไม่เฉพาะเจาะจงว่าเป็น สว. รัฐมนตรี ทหาร จะมีสิทธิอยู่บ้านหลวง ถ้าพวกท่านยังมองเห็นเป็นเรื่องสมควร แลเวประชาชนทำไมต้องยอมเสียสละให้พวกท่านครับ ในดมื่อำวกท่านก็ไม่เคยเสรยสละให้ใคร #รัฐบาลเตรียมพร้อม,2020-02-14 4:11:17,2,1,11,,1,1204195012335923200,2019-12-09 16:24:00,79 days 07:36:00.000000000,79
